work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,Senior-level/Expert,Full-Time,Data Science Manager,29944,PT,50,PT,S
2022,Senior-level/Expert,Full-Time,Analytics Engineer,250000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Analytics Engineer,63000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,160000,US,0,US,L
2022,Senior-level/Expert,Full-Time,Data Scientist,119300,US,0,US,L
2022,Mid-level/Intermediate,Full-Time,Research Scientist,145000,US,50,US,L
2022,Senior-level/Expert,Full-Time,Data Engineer,105000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,90000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,146200,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,124270,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,225000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,160000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,54634,NL,100,NL,S
2022,Senior-level/Expert,Full-Time,Data Engineer,185800,CA,100,CA,M
2022,Senior-level/Expert,Full-Time,Data Engineer,137400,CA,100,CA,M
2022,Senior-level/Expert,Full-Time,Analytics Engineer,245000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Analytics Engineer,180000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Analytics Engineer,203500,US,0,US,M
2022,Senior-level/Expert,Full-Time,Analytics Engineer,152000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,250000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,63000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,186000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,148800,US,100,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,95386,IN,50,IN,L
2022,Mid-level/Intermediate,Full-Time,Machine Learning Engineer,128058,GB,50,GB,L
2022,Entry-level/Junior,Full-Time,Data Scientist,82000,US,0,US,L
2022,Entry-level/Junior,Part-Time,Data Scientist,110000,DO,100,FR,M
2022,Mid-level/Intermediate,Full-Time,Applied Scientist,173000,US,50,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,203500,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,152000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,186000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,148800,US,100,US,M
2022,Entry-level/Junior,Full-Time,Data Analyst,6270,BR,100,BR,L
2022,Mid-level/Intermediate,Full-Time,Data Science Manager,158000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Science Manager,134000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,170000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,120000,US,100,US,M
2022,Executive-level/Director,Full-Time,Analytics Engineer,200000,US,100,US,M
2022,Executive-level/Director,Full-Time,Analytics Engineer,150000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,216200,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,144100,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,115573,NL,0,NL,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,89306,NL,0,NL,M
2022,Senior-level/Expert,Full-Time,Data Engineer,250000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,63000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,135000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,85000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,135000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,85000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Science Manager,206000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Science Manager,175100,US,100,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,189650,US,0,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,164996,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Architect,149040,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Architect,113900,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,154000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,126000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,200000,US,100,US,L
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,150000,US,100,US,L
2022,Senior-level/Expert,Full-Time,Data Engineer,195700,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,130500,US,0,US,M
2022,Senior-level/Expert,Full-Time,Analytics Engineer,170000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Analytics Engineer,135000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,98506,GB,0,GB,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,73880,GB,0,GB,M
2022,Senior-level/Expert,Full-Time,Data Analyst,117000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,99450,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,200000,PR,100,PR,M
2022,Senior-level/Expert,Full-Time,Data Engineer,135000,PR,100,PR,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,193900,US,0,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,129300,US,0,US,M
2022,Entry-level/Junior,Full-Time,Machine Learning Engineer,55410,GB,100,GB,S
2022,Senior-level/Expert,Full-Time,Data Analyst,86193,GB,0,GB,M
2022,Senior-level/Expert,Full-Time,Data Analyst,61566,GB,0,GB,M
2022,Senior-level/Expert,Full-Time,Data Analyst,175000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,130000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,188100,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,139860,US,0,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,248700,US,0,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,167100,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,5723,IN,100,IN,S
2022,Senior-level/Expert,Full-Time,Data Scientist,123400,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,88100,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,50432,DE,100,DE,S
2022,Senior-level/Expert,Full-Time,Data Scientist,245000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,205000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,141300,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,102100,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Architect,141300,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Architect,102100,US,0,US,M
2022,Entry-level/Junior,Full-Time,Data Analyst,50000,AR,100,AR,L
2022,Entry-level/Junior,Full-Time,Data Scientist,84053,BE,100,BE,L
2022,Mid-level/Intermediate,Full-Time,Data Science Manager,61566,GB,50,GB,S
2022,Senior-level/Expert,Full-Time,Data Architect,250000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Architect,63000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Science Manager,189500,US,100,US,L
2022,Senior-level/Expert,Full-Time,Data Science Manager,140100,US,100,US,L
2022,Senior-level/Expert,Full-Time,Data Engineer,177600,US,100,US,L
2022,Senior-level/Expert,Full-Time,Data Engineer,131300,US,100,US,L
2022,Mid-level/Intermediate,Full-Time,Data Engineer,24000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,24000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,250000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,63000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,202900,US,100,US,L
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,131300,US,100,US,L
2022,Senior-level/Expert,Full-Time,Data Engineer,145000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,115000,US,100,US,M
2022,Entry-level/Junior,Full-Time,Machine Learning Engineer,115000,US,50,US,L
2022,Mid-level/Intermediate,Full-Time,Machine Learning Engineer,193900,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Machine Learning Engineer,129300,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,180000,US,100,US,L
2022,Senior-level/Expert,Full-Time,Data Scientist,140000,US,100,US,L
2022,Mid-level/Intermediate,Full-Time,Data Analyst,216200,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,144100,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,216000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,144000,US,0,US,M
2022,Entry-level/Junior,Full-Time,Data Analyst,150000,US,100,US,L
2021,Entry-level/Junior,Full-Time,Machine Learning Engineer,12171,IN,100,IN,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,53416,IN,100,ID,L
2022,Entry-level/Junior,Full-Time,Data Scientist,50000,AT,50,AT,M
2021,Senior-level/Expert,Full-Time,Data Architect,250000,US,50,US,L
2022,Executive-level/Director,Full-Time,Research Scientist,84053,NL,0,NL,L
2022,Mid-level/Intermediate,Full-Time,Data Scientist,131752,GB,100,GB,M
2022,Senior-level/Expert,Full-Time,Analytics Engineer,48000,AR,100,US,S
2022,Executive-level/Director,Full-Time,Data Science Manager,260500,US,0,US,M
2022,Executive-level/Director,Full-Time,Data Science Manager,175100,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,210000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,100000,US,100,US,M
2022,Entry-level/Junior,Full-Time,Data Analyst,55000,US,100,US,S
2022,Mid-level/Intermediate,Full-Time,Data Analyst,130000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Applied Scientist,77119,FR,100,GB,L
2022,Entry-level/Junior,Full-Time,Data Scientist,52008,BE,50,BE,S
2022,Mid-level/Intermediate,Freelance,Applied Scientist,30523,IN,100,IN,S
2022,Senior-level/Expert,Full-Time,Data Engineer,206699,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,99100,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Analytics Engineer,200000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Analytics Engineer,54000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,250000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,63000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Architect,250000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Architect,63000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,250000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,63000,US,0,US,M
2022,Entry-level/Junior,Full-Time,Analytics Engineer,130000,US,50,US,L
2022,Senior-level/Expert,Full-Time,Data Engineer,100000,US,0,US,L
2022,Senior-level/Expert,Full-Time,Data Engineer,80000,US,0,US,L
2022,Senior-level/Expert,Full-Time,Data Scientist,160000,US,0,US,L
2022,Senior-level/Expert,Full-Time,Data Scientist,100000,US,0,US,L
2022,Senior-level/Expert,Full-Time,Data Analyst,221300,US,100,US,L
2022,Senior-level/Expert,Full-Time,Data Analyst,148700,US,100,US,L
2022,Entry-level/Junior,Full-Time,Machine Learning Engineer,30000,GB,100,GB,L
2022,Entry-level/Junior,Full-Time,Data Analyst,28368,FR,50,FR,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,91118,GB,0,GB,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,61566,GB,0,GB,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,60938,DE,100,DE,S
2022,Senior-level/Expert,Full-Time,Data Science Manager,249260,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Science Manager,185400,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,170000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,130000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,80036,GB,50,GB,M
2022,Senior-level/Expert,Full-Time,Data Analyst,128875,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,93700,US,100,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,180000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,100000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,136260,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,109280,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,160000,US,100,US,L
2022,Senior-level/Expert,Full-Time,Data Scientist,92000,US,100,US,L
2022,Senior-level/Expert,Full-Time,Data Engineer,200000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,160000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,135446,GB,0,GB,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,104663,GB,0,GB,M
2022,Senior-level/Expert,Full-Time,Data Analyst,117000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,99450,US,100,US,M
2022,Entry-level/Junior,Full-Time,Data Engineer,129000,US,100,US,L
2022,Entry-level/Junior,Full-Time,Data Engineer,86000,US,100,US,L
2020,Entry-level/Junior,Full-Time,Data Engineer,13493,IN,100,IN,L
2020,Entry-level/Junior,Full-Time,Data Engineer,13493,IN,100,IN,L
2022,Senior-level/Expert,Full-Time,Data Scientist,160000,US,0,US,L
2022,Senior-level/Expert,Full-Time,Data Scientist,119300,US,0,US,L
2022,Senior-level/Expert,Full-Time,Data Analyst,100000,US,100,US,L
2022,Mid-level/Intermediate,Full-Time,Data Scientist,25000,TR,50,TR,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,65257,SG,50,SG,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,200000,US,100,US,M
2022,Entry-level/Junior,Full-Time,Machine Learning Engineer,180000,US,100,US,L
2022,Mid-level/Intermediate,Full-Time,Data Scientist,153000,US,100,US,L
2022,Senior-level/Expert,Full-Time,Data Engineer,210000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,100000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,150075,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,110925,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,22800,EG,100,EG,M
2022,Senior-level/Expert,Full-Time,Data Scientist,160000,US,100,US,L
2022,Senior-level/Expert,Full-Time,Data Scientist,92000,US,100,US,L
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,202900,US,100,US,L
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,131300,US,100,US,L
2020,Entry-level/Junior,Full-Time,Data Analyst,22809,PT,100,PT,M
2022,Entry-level/Junior,Full-Time,Data Analyst,15000,ID,0,ID,L
2022,Senior-level/Expert,Full-Time,Data Engineer,175000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,135000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Science Manager,133766,AU,100,AU,L
2022,Entry-level/Junior,Full-Time,Machine Learning Engineer,83000,US,0,US,L
2022,Mid-level/Intermediate,Full-Time,Data Engineer,92350,GB,100,GB,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,67723,GB,100,GB,M
2022,Senior-level/Expert,Full-Time,Data Scientist,186000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,148800,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,112900,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,90320,US,0,US,M
2022,Senior-level/Expert,Full-Time,ML Engineer,240000,US,0,US,M
2022,Senior-level/Expert,Full-Time,ML Engineer,160000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Science Manager,300000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Science Manager,200000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,65666,DE,50,DE,S
2022,Mid-level/Intermediate,Full-Time,Data Scientist,200000,IN,100,US,L
2022,Mid-level/Intermediate,Full-Time,Machine Learning Engineer,116976,GB,0,GB,M
2022,Mid-level/Intermediate,Full-Time,Machine Learning Engineer,92350,GB,0,GB,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,120000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,112900,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,90320,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,145000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,105400,US,100,US,M
2020,Entry-level/Junior,Full-Time,Data Scientist,49268,DE,0,DE,S
2022,Mid-level/Intermediate,Full-Time,Data Engineer,110820,GB,0,GB,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,92350,GB,0,GB,M
2022,Senior-level/Expert,Full-Time,Data Scientist,215300,US,100,US,L
2022,Senior-level/Expert,Full-Time,Data Scientist,158200,US,100,US,L
2022,Senior-level/Expert,Full-Time,Data Engineer,209100,US,100,US,L
2022,Senior-level/Expert,Full-Time,Data Engineer,154600,US,100,US,L
2022,Senior-level/Expert,Full-Time,Data Analyst,115934,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,81666,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,175000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,155000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Machine Learning Engineer,84053,FR,100,DE,M
2022,Senior-level/Expert,Full-Time,Data Analyst,164000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,132000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,170000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,123000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,189650,US,0,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,164996,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,52533,GR,0,GR,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,52533,GR,0,GR,M
2022,Executive-level/Director,Full-Time,Data Engineer,115222,CA,100,CA,S
2022,Senior-level/Expert,Full-Time,Data Engineer,165400,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,132320,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Architect,208775,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Architect,147800,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,136994,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,101570,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,128875,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,93700,US,100,US,M
2022,Executive-level/Director,Full-Time,Data Science Manager,76309,IN,50,IN,L
2022,Entry-level/Junior,Full-Time,Machine Learning Engineer,35093,GB,100,GB,L
2022,Senior-level/Expert,Full-Time,Data Engineer,183600,US,100,US,L
2022,Senior-level/Expert,Full-Time,Data Engineer,100800,US,100,US,L
2022,Mid-level/Intermediate,Full-Time,Data Analyst,49253,GB,100,GB,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,36940,GB,100,GB,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,42026,ES,100,ES,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,31520,ES,100,ES,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,84053,ES,100,ES,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,73546,ES,100,ES,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,98506,GB,100,GB,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,86193,GB,100,GB,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,84053,GR,100,GR,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,73546,GR,100,GR,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,189650,US,0,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,164996,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,42026,GR,100,GR,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,31520,GR,100,GR,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,92350,GB,100,GB,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,73880,GB,100,GB,M
2022,Senior-level/Expert,Full-Time,Data Scientist,215300,US,0,US,L
2022,Senior-level/Expert,Full-Time,Data Scientist,140400,US,0,US,L
2022,Mid-level/Intermediate,Full-Time,Data Engineer,63040,ES,100,ES,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,47280,ES,100,ES,M
2022,Senior-level/Expert,Full-Time,Data Scientist,260000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,180000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,67723,GB,0,GB,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,43096,GB,0,GB,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,63040,GR,100,GR,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,47280,GR,100,GR,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,73880,GB,100,GB,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,55410,GB,100,GB,M
2021,Mid-level/Intermediate,Full-Time,Machine Learning Engineer,51064,IT,50,IT,L
2022,Senior-level/Expert,Full-Time,Data Scientist,60000,AR,100,MX,L
2022,Mid-level/Intermediate,Full-Time,Data Engineer,82900,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,63900,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,160000,US,100,US,L
2022,Mid-level/Intermediate,Full-Time,Data Scientist,112300,US,100,US,L
2022,Mid-level/Intermediate,Full-Time,Data Science Manager,241000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Science Manager,159000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,180000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,80000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,58000,US,0,US,S
2022,Mid-level/Intermediate,Full-Time,Data Analyst,58000,US,0,US,S
2022,Senior-level/Expert,Full-Time,Data Engineer,136000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,108800,US,0,US,M
2022,Executive-level/Director,Full-Time,Data Engineer,242000,US,100,US,M
2022,Executive-level/Director,Full-Time,Data Engineer,200000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,61566,GB,0,GB,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,36940,GB,0,GB,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,73880,GB,0,GB,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,49253,GB,0,GB,M
2022,Senior-level/Expert,Full-Time,Data Scientist,165220,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,120160,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,124190,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,90320,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,181940,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,132320,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,220110,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,160080,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,180000,US,0,US,L
2022,Senior-level/Expert,Full-Time,Data Scientist,120000,US,0,US,L
2022,Mid-level/Intermediate,Full-Time,Data Analyst,126500,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,106260,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,116000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,99000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,155000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,120600,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,130000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,90000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,170000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,150000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,102100,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,84900,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,136620,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,99360,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,110820,GB,0,GB,M
2022,Senior-level/Expert,Full-Time,Data Scientist,98506,GB,0,GB,M
2022,Senior-level/Expert,Full-Time,Data Scientist,146000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,123000,US,100,US,M
2022,Entry-level/Junior,Full-Time,Data Engineer,49253,GB,100,GB,M
2022,Entry-level/Junior,Full-Time,Data Engineer,43096,GB,100,GB,M
2022,Executive-level/Director,Full-Time,Data Analyst,130000,US,100,US,M
2022,Executive-level/Director,Full-Time,Data Analyst,110000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,170000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,135000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Science Manager,161342,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Science Manager,137141,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,167000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,123000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,73880,GB,0,GB,M
2022,Senior-level/Expert,Full-Time,Data Engineer,61566,GB,0,GB,M
2022,Senior-level/Expert,Full-Time,Data Scientist,211500,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,138600,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Architect,192400,CA,100,CA,M
2022,Senior-level/Expert,Full-Time,Data Architect,90700,CA,100,CA,M
2022,Senior-level/Expert,Full-Time,Data Analyst,130000,CA,100,CA,M
2022,Senior-level/Expert,Full-Time,Data Analyst,61300,CA,100,CA,M
2022,Senior-level/Expert,Full-Time,Data Analyst,130000,CA,100,CA,M
2022,Senior-level/Expert,Full-Time,Data Analyst,61300,CA,100,CA,M
2022,Senior-level/Expert,Full-Time,Data Engineer,160000,US,0,US,L
2022,Senior-level/Expert,Full-Time,Data Engineer,113000,US,0,US,L
2022,Senior-level/Expert,Full-Time,Data Scientist,150000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,95550,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,167000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,115500,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,112900,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,90320,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,112900,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,90320,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,165400,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,132320,US,100,US,M
